Column_1,Column_2,Column_3,Column_4,Column_5
505.01042273683316,1533.3677458796967,23.41260083730698,170.4212748348123,280.0278751264573
196.99265790762178,1101.0686867765553,1137.3557120190187,2236.7661444680093,3618.922347804072
1164.4676966447923,648.522721510023,1208.008882628714,5389.488671107039,438.2437963701555
295.21770522303626,496.8087399634714,1639.2481024938438,705.2626995693787,3274.102690235488
437.13969785355295,1068.220933261968,844.4201711564281,2381.401636420877,2015.1718132116403
804.4090546159481,98.268641343295,1021.1702149497404,500.21409355824375,1075.8599384817037
94.1862457063196,180.90591924888673,1535.3524411205701,259.33830588277345,1007.8809705273208
369.4647107392024,313.23060485120504,931.2538888277004,2752.262368373741,1938.519565476219
114.5535055368786,1025.8939081438523,3017.095377325511,2097.628024193522,3110.215063861024
610.8946908475835,315.69706681903267,4081.642641997045,752.7024039162288,5313.345328225744
730.4371119153509,1763.1876363320985,1095.205361268454,2580.721992755231,1258.9177539002956
356.02399331440427,230.47790032647114,1554.1480522901268,1806.3063438605566,907.3815508651752
957.6574888660805,807.4553772141913,1237.3960123854401,3456.9275756623697,2151.765724027252
270.4407406113694,757.386156421775,1636.0309074235895,2983.7703003774022,2150.698263164084
384.0507093248972,746.9689140710063,1259.0955940632127,1946.0694750619273,1160.0758903549936
338.811961792666,488.1186076225059,1933.265149115298,614.501095731043,164.3817725987524
1285.5207452606423,1249.496396747692,491.54875938450454,3291.663400251744,2707.3325074566774
603.863392656455,752.11955853674,1350.4683861543874,1440.1118300351009,4203.914010847007
266.3396021909374,632.7283186012819,1445.327856167687,379.8236745854698,1760.0387964734887
1050.6404980887392,734.4337240326951,1382.079399019587,1026.1791254858117,3351.0388512249524
50.47035376440302,1618.284089940073,803.1145417062739,3552.396802286842,2273.861512728021
151.44705387891634,671.7986467396562,1548.1476839065044,4803.993202948699,943.5102816108285
24.377030879766703,1446.5836437337562,2216.1439413807884,2597.8032641591117,3960.7320788564725
604.8985904266656,198.4199176080026,2013.7056577567482,95.88194711233557,3308.497817422078
814.9900729839226,539.2543082898634,1826.082270770124,1168.8013297675798,557.4288578058745
744.8394889275756,1476.8879640465266,560.5733337305828,355.5563452794188,2269.9707663284003
426.3197910006427,96.92412853075996,1795.5526651846249,236.28764052591882,402.19008853145436
814.1026354674487,397.8201995719965,99.24116480767542,1129.816856320962,1107.4840593243741
444.3151232323657,2016.9212251092613,809.0661950214087,3975.9887668898027,356.6534142991114
401.3123621655649,22.008350016970986,209.7960543210117,3088.3319871807057,3078.253583004059
546.8640641253432,340.7259258603607,647.6103107907377,687.600959491024,1196.4285181818725
874.368739366012,38.55332714546324,632.6463744210606,1961.8157175482875,2092.635962124702
256.8016420276264,802.7068442005636,1523.7859341713875,1810.991191255021,1733.1078827899748
532.6163999637415,382.7651137232877,410.77684111622017,952.6590826528699,826.4706818374817
1202.521239700125,1165.715196953632,1639.3115177288485,866.0549701981678,2127.1322263177462
902.9464899317608,37.415942200257724,2819.276855873968,2696.3508919473625,1125.7320174646266
385.0202672166497,1106.8657387252247,3329.163779464022,2022.9652238122846,3451.089936781999
757.046685483472,64.54285428020042,346.6758127251104,1345.0901257207977,5696.925076810931
406.8455823515611,147.6490216961613,1889.2477120888318,1530.691602035616,319.1608032714524
480.16175700994495,1775.9154657956315,2375.7024827848386,919.4452765828543,692.4321181279876
712.9834939767949,920.2384031452077,1258.2455663782152,1338.077576490126,2026.1905746593523
1515.4441218537145,244.1317514369982,1791.8254868304175,3757.4376876027877,584.5393076885255
167.5463578078823,876.1428723430525,828.9197694179696,450.4697566778534,2033.315362336975
267.1277755219318,907.3122847690078,2778.365159774223,1710.6387510891032,1554.4458049607265
1416.526604452214,1255.5142812712782,1205.6470648635175,372.5389554358736,867.0592671037333
127.25629534059534,544.7641912582498,165.2385374661883,1049.0622177683028,1126.8318962007952
558.7471155527835,390.9850900775793,1644.1379324861946,2950.867474463512,1663.7250159878015
623.8636688983354,557.5761382824394,1551.744584363434,1356.5201612381397,714.2383579349012
181.97297607951847,1217.5571281552257,1426.1515258124641,1373.7061614181582,3614.988580847792
507.43781867930005,1256.7372029222881,1021.4271103693736,3234.972542185764,1433.5721537805077
346.41449136879754,2041.1656872191897,1500.4755211345089,2441.8382150806824,467.0128816902956
109.24432889320165,1502.0330638120035,2189.8661158305263,189.8087725038264,1666.6331086685848
306.22955622948996,124.95160724760392,2340.71501839364,1138.211789301023,3484.1713687961287
655.7799708611401,1461.3943857072954,1166.5546018589494,1609.712102105271,1749.7363832463325
132.32893258734484,212.46395045963507,28.10131577314349,2595.1456467891867,903.2889197200865
333.803548179115,1058.774556021826,1838.276742348609,3684.0894967106583,2662.877460797705
1207.5510089343998,1221.355547034872,253.47158203605133,2635.4813699851543,3758.7569058902254
339.1785804633669,496.0206506676192,1982.8889684200647,7.161574298331896,624.3892477418514
873.2403490853198,622.9721403503949,1806.6356397917482,1981.5203259994262,2028.054712915431
978.4804773695975,544.2129451492764,2045.9974875983023,918.0224331819867,824.8636212160385
954.3552788292288,671.3437190648659,1890.3463872483837,4752.511566041835,1566.272920314833
894.6909743029139,1577.9956317664805,1882.8987386356257,901.1378100259029,1108.4178162213632
127.76863253574454,655.8336678711188,614.017964063997,718.3888648134226,2556.3815863750688
1038.468583410714,1199.148453388526,1236.6688034698377,379.7538220842067,5174.4341540929545
492.95837631942976,1483.4270726063419,1828.2721257927112,4205.653864852995,259.7674496327506
897.1634333594795,564.2571618168688,2054.8329175293334,854.3404611538714,2179.895820375183
860.4115560275549,873.3900820348244,727.8894527162427,785.2162393299196,386.04798542469143
98.63603561151042,55.61485869356576,342.6834973224236,2233.5890868055308,1053.2238819394652
139.05207126475915,526.6458070688252,1027.212751889977,2027.4416898622542,829.8937262863881
363.7618221898973,250.44677055988757,835.1022905396682,640.3811760942272,2232.4571840142617
65.23349324870527,1139.9234833397393,545.902239097107,2136.3897286355486,3472.3449931737505
193.32860341555585,289.18847138472745,837.9950092322101,393.3311852460188,1073.4540462226157
861.0109851890636,1436.2433967611526,354.2824737312073,2083.1877053263383,878.4314408636296
113.62376648026627,1898.5748535319717,1794.1708360450473,813.8155742771113,1520.2940038872912
392.15940114657843,45.836814752250945,2422.386107375145,1343.706762050928,842.4285544951848
331.1977077252194,214.56879520255015,2183.644727493205,1100.3585157620616,1498.8285576687047
1225.4334275173696,822.993882097259,1268.6054381801232,1236.390986565808,2865.858744084341
164.21774488922998,869.1487053884093,2574.4516622833903,2329.552969014556,3689.602968004831
1189.0164187110972,75.83631015859208,870.713657159625,1540.830902154169,2618.3116099889216
65.29760509190693,399.7407747914236,684.3722379970261,855.5250517742985,226.74400316396535
1108.6287936945773,1396.8237795083794,487.5268877364065,2270.9009153493,4455.736578675347
138.30653394668352,1781.0759779644454,189.41971341683865,98.09697023902427,3109.5790467134375
341.7947155670348,1162.941474948512,1713.1017472375559,304.10243247632013,1304.839190214394
1008.7463057887977,303.8190086571033,325.452832956025,1551.8313305557276,636.829870946078
1356.9140840775403,462.42139794610364,1101.0068089380673,2468.6060050556903,565.7888526913323
1083.3916722169506,154.407502606752,3614.180327783531,527.8865482332135,937.6225423625039
593.8647427167872,420.8844845762927,1580.2507380384936,1038.6339672610736,1666.4728982339198
1131.1207629837195,204.6908674517448,70.28999598054668,158.397358356169,687.6928799495835
264.1000185508719,56.68920616990414,836.6833035376183,767.0679669651062,2041.9289578658907
518.1884122479677,66.11791311214381,1111.7512161941495,722.6326986335006,925.5301348659417
745.5454232213142,800.242928059658,264.3348648747326,639.7189121310951,1305.1855370657431
1272.9256160896575,158.61901390792022,836.3260097290395,1026.4061487204872,1226.3466186045785
99.61458335130386,2459.955357598473,2096.6344110358536,1674.9504596837053,2006.017586549328
293.3169498026006,1337.814758139223,1894.223606150605,1212.716946839621,151.68671206663578
45.85411802346345,2074.1977295898855,1008.4152166688266,3371.5533247346007,1652.750696903908
219.2278122694352,935.9626709600861,1102.1901068784991,1354.2831285971047,1283.884797994379
47.19079824518711,1117.0280875575463,1537.4801503968652,86.1755205950906,116.13497258771993
512.3162308753789,837.4974472969883,637.8230622521871,445.53308315419616,1340.4987606024802
59.581198508941206,958.1038336150442,477.2394869259425,1411.4126838578882,554.7730166135224
241.01322342860902,1365.5220712451833,457.9541044515693,201.02130133395966,479.8558379686216
238.1174098434792,1891.4658950969601,2574.084330875506,3232.782338099474,880.8649507534003
1122.836879836095,589.6920535078415,147.78609655394604,611.8989556975203,3611.979812045307
220.80908717573675,770.7583831564837,860.8549137217747,2225.1219749119455,4260.462949314873
341.01148545963645,344.736259026143,1925.9364750755474,2317.8205716274606,971.4963741454679
280.46973145340877,442.0573595644241,487.8944813739899,2124.669800827042,876.6865740194861
535.4501845513568,1105.7933594107299,2134.4692058735145,947.0495289571509,2245.2091194389736
1027.2526541598204,1254.8749796794875,1302.8781815682974,371.70810542285903,1360.1335033906375
177.96309801581097,1144.1773710961572,86.84299318431985,1193.5224195780647,793.4174646493208
271.6268189280183,1568.3740880717796,63.300729574618494,1829.4594923218835,2062.7138568847854
434.9276892540434,1274.703287462217,720.2667956228058,847.2241536245534,500.53332623019907
169.67766989150374,1701.5116296212525,1116.7710583370751,1337.034876565793,2038.1214092276932
1012.4044670590893,934.9212368788722,1016.0459975212274,1099.3777158777827,1590.701815909601
150.0574702541252,1837.9846414862793,405.3742761531322,410.37062140246235,408.2545289670677
1131.6391314091422,436.723906433007,2071.874073736107,3671.0223238061308,1152.7272628899987
371.12843372037366,339.2643673555856,1391.2782288937228,1508.1874629121144,2217.2220685487296
704.4465714456484,697.3351026320881,1729.2636185892961,91.44691532925457,3166.2021197578233
213.7538242441087,945.6781354380092,1412.3667058929777,445.30039886492034,1460.7768957554758
129.04604838099334,1269.30217829127,2935.7052794116394,1243.164724142274,1451.7046532505415
768.9983801748383,1655.0791222789817,440.2912022984955,1905.7778627504679,78.06043132228031
808.8356365081607,316.3614838734399,271.5368976723487,2874.7577728269557,30.25642551750902
585.5786315016312,51.88111508566274,1026.4487886663617,239.97282361616507,2312.605804017872
871.494172580854,797.6028291851925,1744.994471507453,452.92863584195663,3730.087257300312
298.9319927662057,324.4778231113245,145.01275227564332,1095.231894356451,829.6404455280597
523.6688996413975,1291.582706967765,2698.998310846755,761.6603069007093,2524.9923930914933
15.0746680339856,1597.6233872356056,243.0403308605639,596.1489333440147,2162.3213873134423
362.70710089197956,268.36340130098597,1074.032450262449,2457.2177077944402,1809.0007668672408
412.39337040971554,195.45733470181185,1188.221284637293,2393.0901058693944,2982.321621333534
485.56703156115896,1705.7688305280956,545.1525056692714,5220.118638486942,1284.865898749628
313.8888354699125,1744.1265250992199,1469.1648718345712,1042.6430291081297,1104.9512145335768
959.671272776342,518.0131942685821,2189.166650301701,2142.4684896599315,784.7745537278684
389.32428090993864,235.6014420102261,2506.1460990442743,3146.769999919064,2290.532971267003
417.8929587398988,765.9165878702627,169.2755690141221,433.6613657805162,1833.373850599139
117.72108075601132,1634.512167038579,1745.848855109215,3113.283837777487,1436.4820572825247
529.9365409324921,590.1231238137336,1980.5414991485427,1866.80706305091,879.6464386632214
26.753159328089954,2435.647162337532,368.48575988996066,1214.0728146167305,714.339929208874
375.9782073655338,545.6000823339065,80.95991369274645,963.1654797232629,1113.746251704066
52.0702302844415,912.1897418152946,27.658601862745638,3135.7674616131035,18.579955321191875
304.98642222627683,110.65178909292557,2281.8140500993277,1228.9338528114993,182.0838727615048
714.3315240860455,599.5441043101931,824.9735533960242,175.54440114442215,3227.002599406375
295.7229747417399,577.7047261413709,1193.78818637972,1326.0693504552016,3042.7860151817945
523.782453401509,179.7278050502304,2064.1751896133246,666.5664214230939,3162.184731499108
120.72777386665884,831.9946540531469,784.9104817444804,1076.5591530295442,1549.5760004250449
408.5819365154057,496.33110650996866,1626.7388277360933,1559.3683276447234,1918.3227137602717
328.21109249267874,930.4141192900506,909.3107263738407,809.0048813424122,2675.333971564297
390.4486552231763,295.6658548116388,1400.7485316660388,2192.7251814855367,892.5877706219073
1184.180278924536,904.3173006434275,567.6051227452043,1591.4169174664748,904.8027728396439
389.6542748282019,762.8194787395524,2140.5509827756778,887.2666867544489,4188.319830259453
21.76180280736205,146.98420063965705,2019.2555241547723,831.8084472027485,1753.1464157386692
146.23732762395423,1546.0593504429232,1688.6713987454982,3162.6672567323203,1394.7175158418765
1113.8846795704114,852.4756634787609,1026.4056419173303,2381.9860435293963,251.3860542544262
764.2632041608256,957.3227089535436,632.1388073976481,899.188090693173,1960.49417329694
33.59773251629962,459.8141982154986,987.0148554867143,1576.485497055266,2967.266910130145
441.31976420359996,103.00914504057432,1172.7553669184754,1247.329267774014,1659.0934701760968
