MAE (USD),MSE (USD²),RMSE (USD),MAPE (%),R²,sMAPE (%),MASE,DA (%),SA (%),VaR (95%),CVaR (95%)
491.54196817721163,265225.5707122977,85.92551316456394,0.6694775983970471,0.9395096790994101,3.597823380069367,0.0,100.0,97.72476893738096,-3.023640708476423,-5.191778086808068
947.4293801568139,395280.4653116337,0.0,1.8073384537359196,0.9859733140403373,1.8951195152519371,1.001596928479103,95.5603690305665,31.9054999573221,0.0,0.0
71.20287889830996,223463.65834937984,880.7547508191676,0.4992270106208039,0.8983435934295613,2.677708026881332,0.0,48.252505357384194,86.25238532919126,-0.5221565655871323,-17.7981141903376
760.3979804765017,947685.2025178231,153.4398888371573,0.072883458402353,0.9991216151702511,1.5296772592832406,0.5159770377912444,100.0,67.59921217828838,-4.532709813940697,-9.184791271513843
1296.6167088414113,0.0,937.0005084956483,0.8848430274174418,0.9476443050143655,2.0699628424110124,0.37219501148087275,42.4457392303792,100.0,-6.527956007898805,-9.09581555488776
5.791928106975433,715981.2262623687,851.5715989155774,1.1032988311045397,0.9991576563143795,0.17712088786304858,0.09462597085263236,100.0,81.04055444839452,0.0,-7.464877063986684
887.8829310254303,352267.86469551513,616.8481951938548,3.054317089328837,0.9992102777416428,3.85744030638919,0.0,77.3258085924875,85.04455261899162,-1.5842178172095123,0.0
5.791928106975433,535109.7464806072,0.0,1.1286225896934692,0.9987075736751458,1.588419948227457,0.0,100.0,100.0,-4.221434349167463,-7.0350894398988295
140.86660153655896,606999.5526391866,1483.0958037611974,1.0310476420667662,0.8160002795864679,0.0,0.933463224700733,100.0,28.714303879647517,0.0,-3.6191342364365777
509.8151776752379,0.0,681.738823967732,1.7661056447155277,0.9986378742091665,0.0,1.56607662755059,82.59771333877667,47.83728119786748,-3.2810898997763274,0.0
947.4666344520518,433957.04014138243,327.91084400493105,1.3662491718422458,0.9992192225892211,2.743896466491389,0.0,100.0,100.0,0.0,-0.7536620794620323
882.7598289231327,0.0,826.4893607314635,2.0934741479585135,0.9874055993717572,0.28824090131333024,0.5748028336419836,73.01309718638565,100.0,-6.6879176396145485,-9.021749882162302
431.9840867526832,87554.28173435788,493.9427238542314,1.0366828305736444,0.9991935772527137,0.8604445546071394,0.4350344592890203,53.430678427309516,60.83365811984677,-3.6999105979414315,0.0
46.71144904620178,796860.1086630702,509.57195177217034,3.0527904708965403,0.9229536671244049,2.3027891879308386,1.4918756795973271,100.0,55.72745604418773,-3.7683613812481784,-6.444686589779163
248.220649146877,44898.19626667781,0.0,0.5033638219254477,0.9030202349036193,0.941672233939931,0.358189271503284,54.60821990247177,80.1154703549832,0.0,-14.055213407662448
282.94833273618224,293672.89602592366,1381.5236920587201,1.2859018887999236,0.7697164335627497,1.125928678591388,1.7430963596007425,73.24360792903502,30.082846966133495,0.0,-14.548969723494885
274.30473140783505,357989.57591651636,1769.7391079806966,0.5600359272770312,0.7536578683316314,0.23890624186649,0.53662852213252,90.34395780328344,24.62404342097937,-10.07652808150924,0.0
146.73308813829573,292988.3027906024,839.3778058554619,0.0,0.9991897459480842,2.218259554782221,0.9250660316650073,4.55842892181758,75.53911837462586,-3.2388411995549515,-4.11185394394784
1139.251801635307,0.0,98.48454894164121,2.5488164412011596,0.9908007124278003,0.684788477988997,0.5146361214674152,100.0,79.73449082732864,0.0,-7.694205241488959
813.7093407204518,395614.16546773765,1254.7406902032867,1.95317971512679,0.9986830724187702,3.5034383258818718,0.0,94.13980659620688,100.0,0.0,-0.7463877746957817
5.791928106975433,201934.89310681823,336.6693424604594,0.0,0.9989826328361024,0.8730210310213269,1.5488247789303902,91.34186392572784,4.617352382407219,0.0,-11.824656083737102
631.6988301240305,570827.2219455782,889.8676224486819,0.36506709727800013,0.9992197522276896,2.764162403428452,1.5983978601058584,65.2848277540395,56.82488117958769,0.0,-3.586298212439443
825.3698944234803,444970.5553930953,1545.1691907652312,0.8396900027157775,0.9969319336710443,6.185824475166004,1.384191954614077,76.25049988051512,47.2249619915599,-5.660681832853298,-7.909960911767477
1000.9264339566048,35876.76063749625,373.2092885166162,1.237410962105144,0.9810629477257494,2.6765881512177607,0.7940551812741513,86.07849101452146,99.62815818420987,-2.6103403466296555,-0.561488556615549
1141.9966578673225,585140.5053964504,1083.6503425864114,1.3436873977038826,0.9992197209632173,0.813527767966746,1.631221335241806,89.64882560256754,52.8417937128538,-1.7006140794117974,0.0
999.5687476295547,297431.4544708045,151.50647667117278,1.8904983033087663,0.9992154953921538,2.8471169601839597,0.0,82.97689843488429,89.493896076753,-0.8371483109726705,0.0
716.9416966821749,0.0,1012.9462493253479,0.1238037660125817,0.9896037445608225,1.424643198005098,0.9924759910021786,40.65652355511308,100.0,-4.838814379426433,0.0
5.791928106975433,373233.8447759492,120.5925004738292,2.2263466278205044,0.9691330820852981,4.012444985419211,1.1304961909505105,100.0,100.0,0.0,0.0
543.3855657096487,583740.6671046035,0.0,2.509550528737935,0.8792359282613742,0.8924683528284164,0.2868206342466341,89.02020561699518,70.21783100378623,-6.813648687106305,-7.534858158467719
5.791928106975433,314969.27093433373,628.0855264269605,0.0,0.9795339930504801,0.0,0.5180180240202654,97.72142234191506,51.15790444167958,0.0,-19.26699139800823
