MAE (USD),MSE (USD²),RMSE (USD),MAPE (%),R²,sMAPE (%),MASE,DA (%),SA (%),VaR (95%),CVaR (95%)
1112.2051368740463,642018.1269933647,271.84277249979493,1.3716950405635915,1.0,0.0,0.21459573462494275,62.52949011078216,9.484567086539535,-4.470169706884326,-5.003122365088245
0.0,876250.5359661896,199.5120081387198,2.7349865705123153,0.30684570852533666,1.4225999700486858,0.4885088395396613,46.85948110424911,85.97431231334934,-2.664532766084442,-1.0022160260387816
1149.0150736348332,418383.61199476913,405.33339120756074,0.011525840299913437,0.66220002980553,0.0,0.5058393822885141,100.0,48.59997424630914,0.0,-25.550249053292838
431.0977072246327,633827.2399794089,1277.2164067221836,0.4957213078279128,0.9008560454144121,1.6664454686531602,0.5176710717481051,82.67283303289895,43.01937624818419,-2.184922200361627,-2.9912059508421933
562.832640339163,942369.7979530878,1411.7252744978084,1.4212809837697815,1.0,0.0,0.5090305969026468,4.187340663174766,1.9773754874829308,0.0,-8.601675512952202
616.0526387886298,703703.9930438257,38.558224949990745,3.706062743963306,0.9989804919731591,2.542237783780052,1.3187492584172786,91.4995926221775,66.0429275927936,-6.001764930171785,-11.006777101423264
615.1745772819008,1146048.3526538508,1186.207857035927,1.4149485130763308,1.0,4.178570377631548,0.0,65.11378223002832,93.34588894612801,0.0,-15.588296629977975
1169.8816710864871,608716.4970959476,594.56831780493,0.0,0.9976586811009475,2.482998786343629,0.85923416454753,78.75453496055196,50.99549025247488,-10.00767850688466,-27.646835910138584
186.88961986483145,1002050.2477733546,5.7183673668766914,0.6180721385742514,0.8687525876630121,3.9395022648497524,0.8826329236064017,24.138242775813147,81.2852841434226,-7.983953112022084,-14.550804432594177
0.0,475968.5142003738,447.83188464225753,8.253801438604903,1.0,1.50610167955278,0.44294641834719223,88.51629777449428,63.15097540471571,-3.8045318876580256,0.0
65.16345523713636,553396.3254833361,944.8629338172714,0.18381730121092588,0.7362347628752418,0.0,0.03158144585854661,88.9163544545744,91.77632795722405,0.0,-13.457896243367088
859.6250464096693,536147.3760168045,601.300043821954,0.6074633779380185,1.0,2.0596786608652184,1.0839514388169817,77.28978287368913,100.0,-5.692819476375423,0.0
775.6601031616757,0.0,1093.4462672120392,2.738855266912803,1.0,1.1490053573948593,1.8436933775686688,64.86185554021903,3.06390851147399,-9.876204415982077,0.0
33.85966466658397,26670.353108354146,444.42767740431873,1.754064423190419,1.0,4.922349943630136,1.2943462999438502,100.0,96.05595651758749,-6.56234462792664,0.0
425.5618921450784,534427.275940978,260.13637992798874,1.801116106709207,1.0,3.9440399256632026,0.9569120378256016,37.164914000388805,39.447911454031996,-7.134662737287854,-1.936596829512058
343.99185661250203,674181.9657227844,880.2857612358554,0.6833438466698043,0.9794896939634498,3.54787954700526,0.11510682967231578,100.0,1.9773754874829308,-0.3841190049725647,-2.620735255341418
555.2087350858103,826591.0909066501,1455.0796809085439,3.7954604360207442,0.3844433632294478,3.448344054837207,1.038957627816032,66.77186997287919,100.0,-4.80155422482645,-1.2365493166947736
0.0,558850.0649415599,792.6383334131228,3.4813549814446545,0.9950584498896523,2.321761358967965,1.3202907876649794,63.87792153887593,100.0,-2.7451415104925716,0.0
933.9467384063902,665968.8285889311,455.2593099024368,0.9112868462834052,0.8226166204244006,1.7269866401992806,0.6513348506200692,100.0,58.74097669222638,0.0,0.0
698.7640402228418,731662.3853601883,2030.7246140025766,0.7246753422215739,0.7166554015685931,3.3935501281784135,1.0730707607677763,77.31101824712715,100.0,0.0,-1.037228352616168
467.74359963320967,643301.511036041,559.3805065189877,2.4103895391837473,0.6836407550616023,3.6773239992553965,1.2462384449500798,74.44541309628704,86.53513194918277,-2.091907924818964,-1.0832568927409385
1491.0810871193594,795564.4424639593,472.50264535185545,3.4035638204935093,0.6719810255326708,2.3535315686746783,1.0305092034899936,52.946722759510735,59.97245838839383,-8.347271346093965,-20.871709123967424
956.1606640737517,232700.65526697048,5.7183673668766914,0.8955398443831109,1.0,0.0,0.48705836439160355,90.43696990213917,87.64399390678874,-6.484208115194175,-3.710173962290635
891.0585556732789,605829.0171013249,553.4524692109205,0.2538411137876446,1.0,0.9073337108979331,0.9021002590741473,34.51625509677857,6.27123248199122,-4.756577352719127,0.0
447.1805111992836,979893.8474974153,2406.810192648649,4.805880826853713,1.0,0.2933245684207517,0.7287776483280108,87.17383676592208,42.51803472043882,-2.533923584783643,-9.520777908495244
359.8972968527417,518900.0735042685,1150.6921339100654,0.6571011089779166,0.5299421206733743,0.3493400938769602,1.834262533458276,46.08849946131288,54.101164910758776,0.0,-7.52659412115841
1164.692782771106,1091992.3053268269,588.1241228262616,2.893283760916419,1.0,0.7664338200353749,2.2341015913241185,97.23220969838002,99.25648412151443,-0.7536522610464056,0.0
150.27254754437007,1001471.7359513899,473.7431486418596,3.935302972867961,1.0,0.0,0.6920500175655029,100.0,46.7306198545953,-5.715709090089598,-16.103238782787002
