MAE,MSE,RMSE,MAPE,R2,sMAPE,MASE,DA,SA,VaR_99,CVaR_99
6180.010177014034,1746.0237505792875,1371.1208148166484,37.227499645494404,0.06330079538669053,-3.14071054522301,0.18625149363476146,-3.4874009197199065,-8.048948913031213,-59.239043951539266,-44.80114753596354
4051.9515410221024,5792.313339158472,5901.601124219755,31.072286052224737,0.40363624341900517,-3.14071054522301,-0.6027593197217334,-7.227375586319955,-8.048948913031213,-53.925042032851685,4.982716525061683
-234.3142888109146,6247.039352322947,4905.029446877316,-1.7691745863929036,0.9932098476943809,29.98587343825951,7.375420726708735,-7.5102197518735565,-6.558731591736111,-22.599598351636544,4.982716525061683
4358.404717338895,6797.472752157979,2618.120158051812,29.648030835247365,0.003514180409965817,10.253821607454261,4.277575607496404,-7.5102197518735565,-8.048948913031213,1.1161557433665692,-15.124308941144633
3661.9353625566864,2302.3822427494074,1636.8714856614504,43.06339778629709,0.009574258831550553,30.448309801699537,4.023948610480594,-0.49153768765033945,18.436685033937962,-73.79858995575859,-18.494398662344462
-234.3142888109146,2154.047354044937,6998.431023808196,12.787847193103019,0.004736453066622709,15.541945327073696,8.677125503186716,-6.4156640778631875,-8.048948913031213,-81.72508432846195,-9.77622370013934
3825.9193905607312,-5.39506638883995,3364.825855095948,-1.7691745863929036,0.003375878005947741,18.354126205297014,2.6437111785039242,4.061314163419292,-8.048948913031213,1.1161557433665692,-4.73156611204837
-234.3142888109146,6497.890362637361,3841.416111530852,10.916493395839657,0.6436027564886995,10.106757778446758,9.097483072207474,26.871781298843544,-8.048948913031213,1.1161557433665692,-81.85237173887504
2493.482902256694,2026.9849973607593,5531.953484307764,36.008039832906164,0.010931078231244729,0.5913686685989479,6.264790456683129,27.663543896323333,31.48873835614311,-34.82902149878577,-65.11702411440808
4029.9089719307162,1607.8721082672514,2346.2962923784826,35.49299204011318,0.0033588166425612687,8.8523186360491,5.366427573657059,33.65336471188274,27.57247211825713,1.1161557433665692,-9.857418040605154
2974.179928700687,2788.9661563290406,-212.54428172836742,6.456911373831378,0.032652398780727954,47.22224094189044,1.6521284157068132,6.357519417080688,-8.048948913031213,-18.55062117603026,4.982716525061683
1490.7481763079747,2720.630945785661,4373.465960012887,8.607078334613066,0.0033720308872916827,27.124943230244774,2.78076805265881,13.437088916163823,29.56499929316719,-32.426645086494425,-60.06495772181787
4221.698021566861,-552.9416723371728,6927.614325905255,20.965754750010806,0.004073087445581297,35.004553976565425,8.211532468929935,3.2097485102016723,-8.048948913031213,-23.711150120385703,-74.50757760126848
-234.3142888109146,-552.9416723371728,2571.3771562226993,-1.7691745863929036,0.01398752598359601,17.624238500713474,10.9223974648699,-2.948103905591914,-8.048948913031213,-82.97293673182747,-72.15694016522949
304.22325028635396,598.4975002076719,6671.140904774094,4.065172792551077,0.006139624180386688,-0.36191983499209357,12.149436358153324,28.721658098612643,29.37045811966584,-71.2651956865642,-76.56895375895215
3107.289131537011,-552.9416723371728,7135.032801724847,9.20890366292462,0.30565262160969653,-2.7873849389923073,3.916610589204737,0.9422412257433646,28.301287940110825,-26.08203166928603,-100.89039863492135
2255.044511404419,1973.6903670429147,-212.54428172836742,-1.7691745863929036,0.04955842907714941,8.792720356817636,5.363320071320994,33.67915230581267,47.491697268345284,-38.038039627985725,4.982716525061683
1760.386877356761,8367.755122097313,6215.370885413706,-1.7691745863929036,0.6126112064151548,29.092251836009304,6.196710300293121,36.98919753603435,-8.048948913031213,-11.120514242020509,4.982716525061683
5315.513593441647,-552.9416723371728,-212.54428172836742,9.738030402487228,0.003464693888914988,4.613624692224754,5.441489837510482,-7.5102197518735565,27.939074470992097,-28.837011062288212,-69.35289346314067
8996.172609807292,2493.434355026256,6182.564565045831,-1.7691745863929036,0.10765235249351086,17.517872740893168,4.902922024252668,-7.5102197518735565,30.553556756374043,-14.226253002820515,-150.52014913016416
6217.126581859577,-552.9416723371728,5915.786839478134,-1.7691745863929036,0.012928313461344043,23.209853756966766,3.5458260782691378,26.497914277537447,-8.048948913031213,-63.819755730934496,-91.56712675563392
4245.186388318176,1368.3542558659733,-212.54428172836742,25.647116692245707,0.037132190416463706,6.76187863051781,5.660081489578777,-7.5102197518735565,-8.048948913031213,-33.01029067897053,-23.341498745438017
8270.422805576047,-552.9416723371728,5669.576669083504,21.588224933128966,0.0033535631968557578,30.46937091504695,3.025061688139452,-7.5102197518735565,-8.048948913031213,-36.280793567843844,-30.428237691059444
2170.298883494392,1375.287565634666,-212.54428172836742,-0.41883763494157655,0.2244885950668461,15.094718663717485,1.42727330381333,35.656246586000925,47.89168350991229,-25.579893947855474,-61.14942492165326
6526.410210283431,2363.4636371584334,-212.54428172836742,7.95971977916218,0.0033856620893316924,11.423340400802397,8.910297780687255,-7.5102197518735565,-8.048948913031213,-41.98964862251572,-99.53705620782216
681.2086499394741,7082.385256906735,3425.4416602535607,15.754170831259447,0.8753331475800283,31.211017978303452,6.116987518975815,43.96335838645431,-8.048948913031213,1.1161557433665692,-137.32254976870564
1661.9685355275215,6795.12102794874,5010.3579259302605,13.60585212577202,0.35095858995317564,10.187602061234983,6.992956935850282,-7.5102197518735565,4.256380475361901,-16.583628502724963,-94.95206402970601
-234.3142888109146,8448.894091325397,2598.5424851167,15.40807019426224,0.9460498110129931,1.607415855508096,8.289354251960571,-7.5102197518735565,-0.6651909363295481,-32.016054144887526,-4.453189801849028
5910.636675509719,-552.9416723371728,6234.5341694054905,10.340855555409608,0.005486988981579122,-3.14071054522301,3.2830329277761803,-7.5102197518735565,10.02743649963377,-39.802969873802255,-53.736460197089606
2450.4243109773133,7317.802133115816,5785.115016517382,6.263321058508721,0.6439040892573651,9.704425174219947,9.43891159448912,-7.5102197518735565,-8.048948913031213,-35.00537668034702,-57.11627597580304
4609.274710726728,1197.455882327628,4519.0821261883775,-1.7691745863929036,0.6624272494724588,-3.14071054522301,5.71942781568778,35.16061737176784,-8.048948913031213,1.1161557433665692,4.982716525061683
3844.6813322084936,3152.1605956479284,3033.4343773454243,7.165466958903334,0.17667432489854618,-3.14071054522301,-0.6027593197217334,33.656115275155706,-8.048948913031213,-69.6219901568476,-30.19655737757106
-234.3142888109146,1035.6592069320916,8695.101119847606,6.399880200029342,0.04810093256252984,20.18183195265729,0.45995236072387113,44.65197010184226,-8.048948913031213,-25.048902663954063,-15.389697717781512
4660.398016536936,1367.802039284556,4641.283529000796,14.334652072715777,0.08685078653956933,-3.14071054522301,6.876209768692808,7.51934748933059,-8.048948913031213,-8.73848495005193,-38.37213445352963
3925.314542108152,7324.709205595842,3480.200820921373,-1.7691745863929036,0.016248476679966234,-0.10898268685243373,4.9176683873738405,8.379719180114622,14.765792547584523,-34.24647184677514,-47.91574465194185
-234.3142888109146,8392.936506913113,6173.708924114977,14.135411503026642,0.9939001286741294,-3.14071054522301,4.3854022898770895,-7.5102197518735565,-8.048948913031213,1.1161557433665692,-22.423349248276732
-234.3142888109146,-552.9416723371728,1317.2998073258632,8.459964723423143,0.003357395104826022,25.278969739519376,7.820323103125319,-7.5102197518735565,10.649470254523491,-8.634842120389091,-106.64474671502396
1844.4827176117965,-552.9416723371728,-212.54428172836742,-1.7691745863929036,0.553321857528509,33.22155508917627,5.414351380754966,27.782924324017635,15.30945815545351,-37.95253662999512,-51.415276223159374
1415.6159696735574,66.1221063188641,1228.762901828512,24.214587489442273,0.0331891682614297,3.9126661905280056,8.665212301424013,6.006411952094474,6.109946095928196,-11.54844981763681,-19.83991224208903
2582.8480084419452,-552.9416723371728,5033.307591330652,24.597716332893548,0.008429049315658105,12.17528300125847,-0.6027593197217334,1.8946512392644461,30.900308873566317,-21.503901027845068,4.982716525061683
2280.8578273052776,-552.9416723371728,3343.929391469608,21.083538221753837,0.008091682232227448,30.418674531575917,1.2910622145086244,-7.5102197518735565,-8.048948913031213,1.1161557433665692,-39.863115587948734
-234.3142888109146,-552.9416723371728,4528.415430526501,24.75087560066315,0.01269826827700199,-3.14071054522301,9.64182644000211,-7.5102197518735565,-4.294623133557446,-84.79266238444919,-105.69742190043718
4480.268280142527,5445.049176328268,4125.330746454585,18.77818509222803,0.5809902799840494,7.4601939944867794,1.37135144527628,42.85037553018132,19.099769655703682,-31.40499648474418,-46.59787341441342
4487.04462209872,4907.605175742037,11035.25138334318,23.070795998201355,0.0033567732673892015,-3.14071054522301,4.656474194005905,9.022987791185656,16.139567308889355,-54.1110226152768,0.24350046139380765
-234.3142888109146,3337.21379976904,3186.848104810662,0.07122421398068823,0.0910171596587499,11.004887406594957,-0.6027593197217334,-1.282795274900904,-8.048948913031213,-13.417294545553533,4.982716525061683
-234.3142888109146,3687.351382298098,6365.140151771014,-1.7691745863929036,0.004046050786513988,14.603134602197771,1.9219244006342557,7.125645337789436,-8.048948913031213,-25.339742323952816,-107.50903550847846
3336.0428355117415,4526.0118199349545,5177.282113688189,24.891625905147396,0.03932633697466206,-1.3563242713976855,2.431157337794205,-7.5102197518735565,-8.048948913031213,-44.52438518763737,-19.68608660085882
10280.194096202442,-275.5979875847511,7754.866086103511,13.52470903713547,0.007874140229537419,-3.14071054522301,-0.18427707268501603,18.419097446286408,59.88811984335254,-7.1651179028126855,-50.548308290349944
1962.8822581248942,5820.965961500253,-212.54428172836742,11.766339695417354,0.6460260953516876,38.830283718003415,3.0601186393204527,53.368842898336894,26.117058910916946,-53.10864982362157,-2.5346149752314844
5401.134925077096,-486.0900457950115,2102.7697722373696,13.719857108505138,0.19192524122762397,-3.092739754501677,3.9695902179414215,-7.5102197518735565,-8.048948913031213,-15.284788839104905,-42.8740939305974
7013.785053761474,3583.302361730825,8119.591984797522,17.383381726658296,0.0034614756756794485,24.15953896063281,4.48982985372768,-7.5102197518735565,17.75845073091802,-57.27835580175468,-63.41875925601956
1804.2426342269364,8316.73113254687,6040.151585265399,15.298236362348081,0.05229892685180851,16.89760955755081,-0.6027593197217334,34.0183238910872,7.048984387586126,1.1161557433665692,4.982716525061683
10512.555119303928,2795.076751577525,1368.212970034961,36.13824077607862,0.23824053449819238,11.43095103225093,5.9124026354950585,-7.5102197518735565,12.854463705700509,1.1161557433665692,4.982716525061683
3583.5491794250333,-552.9416723371728,-212.54428172836742,41.61627306408303,0.019600188273319274,-3.14071054522301,5.310549727952563,2.8602056399841853,37.978954481673654,-6.181291139593416,-9.846708541563466
2323.0265202871533,850.4994288232124,-212.54428172836742,-0.6213150293246361,0.1422968054316151,24.769623790108042,7.603570758957775,-7.5102197518735565,-8.048948913031213,1.1161557433665692,-9.09443363811809
3819.0582790197964,-552.9416723371728,-212.54428172836742,-1.7691745863929036,0.003722845039389494,-3.14071054522301,-0.6027593197217334,0.1835873536711059,0.7467203717870756,-19.328645915643754,-92.32202120033213
3243.3484711228957,8456.600697547785,1091.8673215636163,0.04190445679294008,0.09031857436643866,5.368267806570671,3.020583698290279,-7.5102197518735565,40.05710390527218,-9.364427326875653,-100.27495001074496
4390.720693853607,2606.7874585454006,3027.156181049665,-1.7691745863929036,0.00368654953595432,-3.14071054522301,5.417171173578377,-7.5102197518735565,20.04152341777298,-23.03595764335609,-170.12786725602768
3973.746127844535,-552.9416723371728,-103.23780582232575,4.0871929087532015,0.034527908935593016,-3.14071054522301,-0.6027593197217334,2.0942477858773536,-3.3889592869048197,-14.633107630441696,-30.232024188552565
7184.364669395714,4951.614132929804,4102.766425000568,23.243231582705146,0.0037415498608699416,-3.14071054522301,8.168942092628981,6.408646594070548,-8.048948913031213,-24.84795825445991,-17.87192523598477
-234.3142888109146,2348.5072467872105,6565.1385865388065,18.01892010328587,0.0037132999554540524,-3.14071054522301,1.842657506929628,-7.5102197518735565,13.462926744550513,1.1161557433665692,-47.71805853491181
5028.257100854762,4524.830425479691,-136.98410475898027,26.16247116791164,0.0034245306654896723,45.36609392298967,11.163083517396526,-7.5102197518735565,-8.048948913031213,-46.48280094409393,-61.01120834417561
10162.769462113627,318.3208232418465,7422.9046954585965,15.561868447990758,0.005404063754642613,36.13236291858377,12.7394207682244,-3.2236862430238276,-8.048948913031213,-15.930138691527908,4.982716525061683
1406.3985190727242,2948.0598959884333,3260.20272730733,-1.7691745863929036,0.2766693784487221,-3.14071054522301,5.647326072994119,51.235733490382415,-8.048948913031213,-39.72580352347861,-43.425003080087926
-234.3142888109146,1607.7446102830204,11601.187603106398,-1.7691745863929036,0.8407791874188333,2.901160993624079,5.7371272127728945,38.63152741899864,27.567231751568748,-28.47272624704627,4.982716525061683
-234.3142888109146,3470.3572865428146,5339.2894610638305,11.600495393223696,0.7053814227568813,27.998783860101703,6.249046861007369,22.446716181240735,-8.048948913031213,-73.04762197121056,-49.772947136133666
667.1876609897286,4696.253634026236,2657.1878417590624,-1.7691745863929036,0.0033577065105505344,4.495887214501919,0.15662167671531746,19.645254780368802,33.94598447081943,0.34072378415053706,-70.45726665375872
2019.6128330966335,1836.0529162939774,3257.2229387852817,13.976598079437505,0.01680700205085031,28.49812407865337,12.84779455080857,-7.5102197518735565,39.53626960112658,-44.443564891375686,-87.65666640347177
-234.3142888109146,1962.7969566201791,-212.54428172836742,21.04384222231624,0.018028796613452136,11.132312576692646,1.654164707614938,91.65607861153256,9.691444289529604,-13.77451627284043,-128.4814342458384
-122.68586322080228,52.226038127208994,518.4473456101227,4.151642870018408,0.009367613007295661,32.581191665571964,3.1919010574960005,36.48201629391221,35.415685924767104,-44.72908292070519,-48.381859582075215
2772.0945648677734,3811.9591496589114,3359.45753718793,3.4432172207190472,0.22663381955029216,15.736930344911249,1.9818924954514143,-7.5102197518735565,-8.048948913031213,-18.798940096817468,-74.82741176922326
6238.950692691573,-552.9416723371728,11356.065567374359,10.976277646332283,0.004019655274912298,-3.14071054522301,4.8087984382728255,-7.5102197518735565,2.014573382761194,1.1161557433665692,-54.37024410670844
1978.4850986319107,6189.744823212066,3447.0394875027564,-1.7691745863929036,0.02392826025245326,2.7063460727000272,3.3758894668965533,23.841518677514912,-8.048948913031213,-12.40704136790297,-26.452845124549267
-234.3142888109146,-552.9416723371728,2134.4736977001558,-1.7691745863929036,0.41456826544961745,-3.14071054522301,4.303770373120843,-7.5102197518735565,63.88568379545616,-21.362227655081632,-50.81126613828312
2784.313603893684,2675.2863973272265,3712.3553487785684,4.256200156920396,0.009529922865556428,21.485831567042865,10.649521636697163,-7.5102197518735565,-8.048948913031213,-34.07349867497392,-26.059163538839048
5052.244151285238,-552.9416723371728,3661.766601742229,11.104665600763406,0.0033660622593822687,3.2980438068904467,5.746658790004651,-7.5102197518735565,-6.544732335961159,-22.880476075097157,-8.378884598610796
2143.1623290230505,492.8680194262347,1766.3075850538055,-1.7691745863929036,0.19811945445578547,21.314883068997197,-0.6027593197217334,1.6522852391098652,34.5055436264319,-30.62612157185341,-78.8154944990562
87.92211653443655,6393.323249901841,3117.2284806433286,-1.7691745863929036,0.26246574171880244,19.41714509195259,5.707569042983114,15.07681996029634,42.68680718365574,-40.17406182495211,-64.21666295636021
8741.698320023512,-552.9416723371728,5238.210277682657,-1.7691745863929036,0.09917388019048425,0.012022336519946109,0.7968715153140535,-7.5102197518735565,81.35583209292227,-34.35470224094675,-46.91295493825753
-234.3142888109146,3673.770774908407,1573.8895906357645,35.41846708311637,0.006547893820588652,37.62918543252437,1.8874046959688107,-7.5102197518735565,-7.591996455063628,-17.429546150194433,-35.80534202627362
-234.3142888109146,4645.425680691551,-212.54428172836742,-1.7691745863929036,0.0033535798911514536,-3.14071054522301,11.083934040563012,-7.5102197518735565,65.6464576325841,-24.71900113277756,-35.33760928119964
5007.225522253226,2160.832363522557,-212.54428172836742,14.263974296737825,0.03370995214659389,1.4725861466056802,8.024611008626916,-7.5102197518735565,22.731809813485988,-14.937548281799941,-48.25328514051037
6392.943098797943,3260.2906645309545,-212.54428172836742,-1.7691745863929036,0.10486748097117747,34.76683811870892,3.2901251905652327,-7.5102197518735565,12.623401784338098,-9.162851630633103,4.982716525061683
7004.620984529274,-552.9416723371728,1585.3556652586717,-1.1927080934357779,0.4568994315690717,0.7448709056920606,7.487875777385272,6.407767895044282,26.048805224132273,-34.82237904610553,-122.72844985324049
-234.3142888109146,-552.9416723371728,2964.7036076053205,15.120453250776425,0.15515702901375136,11.533784060084075,6.558697090401346,-7.5102197518735565,-8.048948913031213,-58.612638220952796,-74.67948243257973
10625.37403425937,-264.8861080870788,58.908026128207894,-1.7691745863929036,0.0033545581859121543,19.062556279763065,1.006806030866028,34.88102923291941,15.453822998355575,-56.486093882963,-89.29354004643571
2458.7699372930274,1279.1729102333231,4064.4314136775256,4.870594104024357,0.3670291968868744,-3.14071054522301,5.471772583839537,60.68433861458726,-8.048948913031213,-24.098990711465003,-108.9047103628201
6470.857985406825,3623.097020493298,4891.5565709539815,-1.7691745863929036,0.30228240439115195,36.07372960842992,1.7352284934319497,-7.5102197518735565,-8.048948913031213,-32.75693111682027,-81.65652550364584
4044.04181992039,2819.259873586037,6166.104139121058,34.05088053754777,0.0062147568777748685,-3.14071054522301,3.216651756907502,38.21572301558266,56.879320922201785,-25.69624441480194,-53.13371905494617
8358.290733786478,43.53307771258142,1906.9807066888225,-1.7691745863929036,0.03644830168308871,10.864330558131543,3.9874596403836238,35.228008042919036,-8.048948913031213,-41.36987028673661,-19.9430259214495
2648.1330872201265,-552.9416723371728,8431.833297613774,44.508983386284,0.04580098609250571,-3.14071054522301,8.997001507938357,60.13005932364614,69.44268572136716,-22.25999560367124,-97.7092752619912
941.7083129416583,1756.1523256713117,714.1007448024229,23.756034932815925,0.581512549474112,-3.14071054522301,11.204615586393523,15.897276233019884,68.14231401455564,1.1161557433665692,-15.585350343238048
-234.3142888109146,223.22851517753497,823.2405648448257,-1.7691745863929036,0.031176163415000263,38.67742328512206,1.7491648209152144,10.87876808519685,-8.048948913031213,-79.31009850946549,-86.98453555504366
2509.672348638723,-552.9416723371728,3576.1952780562683,-1.7691745863929036,0.035667111691480013,14.687544855613952,-0.6027593197217334,28.901021534822526,-3.0627521205559756,-1.2242248018439703,-53.306404098266164
1874.5381118433615,1255.7048292637824,4836.760198957774,-1.7691745863929036,0.06616255032320656,7.697326460789833,10.448554779144985,36.535083104404215,20.340705940257934,-4.747173002028006,-26.4330509268119
2974.471277539626,-552.9416723371728,3456.893374925879,13.212082117371871,0.01750545256762598,34.522373914900896,5.1654146354000074,-7.5102197518735565,-8.048948913031213,-3.9814373211250143,-76.69194607903984
4895.713145866965,1000.4075339907374,3350.3804854030304,38.258766194857785,0.03552425410213492,15.895077249996431,0.3707732402739081,16.030549851727063,37.14591593505232,-45.17940030935598,-61.358223306945696
2415.3200972961636,1311.2027213683446,5654.363005186616,-1.7691745863929036,0.2293291010067212,3.0850767829740127,-0.6027593197217334,-7.5102197518735565,-4.09041423486938,-47.258947788793606,-61.46919489069476
2420.512136629065,-552.9416723371728,1827.603624680264,11.95816886250781,0.29317282373441966,35.50999324949089,6.627817427196779,9.456254341669919,-8.048948913031213,-2.5032205062116972,-26.14136329721645
-128.47820679195002,40.857491090478106,4820.829564501089,11.714535151251011,0.006295847566441054,10.427525908381497,8.741672391394761,-7.5102197518735565,-8.048948913031213,-98.66516716936277,4.982716525061683
3340.5308252965247,1269.0782372694744,9416.63361410807,-1.7691745863929036,0.0033535591456376745,29.551956131387357,5.231572761189214,42.343560272324645,13.048153667265607,-0.3647837337037423,-81.84008279473878
