MAE (USD),MSE (USD²),RMSE (USD),MAPE (%),R²,sMAPE (%),MASE,DA (%),SA (%),VaR (95%),CVaR (95%)
219.2525413761535,301960.44100858155,474.8351904795368,5.5085678716247415,0.991982421326373,1.0501220771906432,0.24108611601145424,100.0,55.34870272708417,-11.436151781309626,0.0
1556.1210046070273,926262.5207037812,494.45247836689055,1.375140004169951,0.9916720637356248,1.5268022131247314,0.01758130823494508,53.887621998757666,62.73021045587943,-2.2668902371321646,0.0
938.8169407493133,558840.1114891293,2235.7153499558617,0.88404303837945,0.6603802214754046,0.917742450993642,0.46760215127464205,88.48987450552826,70.12204797494242,-12.98303764965841,0.0
1201.776452244404,292050.873914813,356.93914909363684,3.492587893254113,0.6063856397793459,2.2904218975126716,1.3270489258162954,4.606026225751229,99.30999548560234,-2.0842048499003516,-7.074065798346041
200.63286263340774,810913.103149262,173.83126971007692,1.6190063494789189,0.5416260262658029,0.0,1.4393291254251444,100.0,73.17709228189464,0.0,0.0
0.0,413101.32218256127,297.245192929935,0.7254453515150256,0.9913968969333519,2.1334494494386433,0.6801318303117279,20.183442668343247,100.0,-6.675553817396486,-24.398956678229055
868.7942487648235,107450.61799495207,1501.24867238267,1.6042903324893507,0.9630564257975884,1.172144158439697,0.5606378089789779,33.42187229956347,100.0,0.0,0.0
666.4597042820621,854132.9348820709,0.0,2.797816840013517,0.9919828504850158,1.2091747241728665,0.5831783090797164,100.0,61.15916859746852,0.0,-14.598068447822316
1066.36033472192,770157.9191634087,498.488237452054,4.897499875376974,0.9915944118226684,0.0,0.18814325835954615,82.42648990072269,97.96332214781586,-1.469748504957533,-12.36244746783313
417.5017054680241,628383.3276885054,586.6937386163357,3.305220637677867,0.966724771774761,1.0745069394583413,1.0809734556091142,76.33050443563349,100.0,0.0,-4.294986967937305
712.986343146521,1044264.9231452262,1532.8869845943373,1.0630052676247663,0.9519401816504253,0.990044477799449,0.8269925004335263,100.0,3.3280115464379776,0.0,-7.036516132954874
257.3448891902415,106853.26479781553,1422.7048192530006,1.3940836627110778,0.648963201050505,3.603885140633804,0.7723472061380298,46.372572838704286,31.53505085424566,-2.957092822631406,0.0
491.09811453599013,831141.424742718,1098.9906166394035,2.413741824249374,0.9085259224957193,0.3921179404492585,0.6188603064470841,62.239465172193384,83.16163796264325,-1.3499484605350123,0.0
341.62660345304084,113427.88526009792,426.71672232458,0.0,0.976664114577571,0.666372386647754,1.4900026514446283,21.582482603105056,100.0,-2.4480202276747645,-30.745287853353453
397.8614188974615,208864.73222351636,276.4680685004295,0.5862052827406332,0.987610579062641,0.9241205021235626,2.3020376703698515,4.606026225751229,100.0,-2.6189365754421976,-16.311593351554812
0.0,124548.68254094635,1008.7850949834188,1.259085740594902,0.44580014364546566,3.4107139976310163,0.6317157845390106,100.0,100.0,-1.9721001323062026,0.0
928.8502467680597,177062.55380500114,837.0450237417659,1.1178878648061805,0.991982439217452,3.4578057000823006,0.6887975544926549,54.7461037939033,97.25875762707902,-4.818725489146962,-8.509527282762447
990.207218252588,265372.08969734167,0.0,0.8323998837749271,0.6181854971314,1.3191843035663795,1.1032866413337883,74.15303589935539,92.90157334639693,0.0,0.0
382.4509401573562,464697.7830595741,795.1310249564664,0.27533520580074233,0.9913870232164779,0.39824999500756353,0.4430976014146415,65.62024077932698,39.43074933265153,-1.9121310210982996,0.0
173.40977454819256,887799.9161469005,1601.7382691834728,0.0,0.9918609377023544,0.0,0.29802804925209314,76.44273332550364,100.0,-3.0888717499593907,-5.916694383629376
802.4443930422477,462449.1060478574,619.4659602607165,1.1193590260561956,0.17140015722124008,4.557503019858475,1.7271539846106223,43.19174647602242,55.01146873072446,-2.8280830342627596,-3.2983164154501514
0.0,421577.4398263207,1282.1436904151728,2.9341819734450962,0.9737898164242554,6.042529381834341,1.820074976432189,35.73923278879352,61.775768129416406,-12.721204133459828,-14.902873417853707
1019.6246848952732,188299.19197300417,0.0,4.0688677367627974,0.9779393080386509,4.114049735444529,1.1277039636300923,4.606026225751229,98.57526035433862,-5.281020783432849,-4.848438342927379
775.6732723757844,627797.1202688222,504.84858444250847,2.997204559571341,0.9919828147381382,2.66842047561774,0.8870958409126306,12.5721250883037,100.0,-4.330042532399998,-11.559989722164508
